2001.0,0.884123733793,0.610454259079,0.600498416968,0.474669212493,0.247232680947,0.357306088914,0.344136412234,0.339641227335,0.600858840135,0.425704689024,0.60491501652,0.419193351817
2001.0,0.854411946129,0.604124786151,0.593634078776,0.495885413963,0.266307830936,0.261472105188,0.506387076327,0.464453565511,0.665798573683,0.542968988766,0.58044428577,0.445219373624
2001.0,0.908982970575,0.632063159227,0.557428975183,0.498263761394,0.276396052336,0.312809861625,0.448530069406,0.448674249968,0.649791323916,0.489868662682,0.591908113534,0.4500023818
2001.0,0.842525219898,0.561826888508,0.508715259692,0.443531142139,0.296733836002,0.250213568176,0.488540873206,0.360508747659,0.575435243185,0.361005878554,0.678378718617,0.409036786173
2001.0,0.909303285534,0.653607720915,0.585580794716,0.473250503005,0.251417011835,0.326976795524,0.40432273022,0.371154511756,0.629401917965,0.482243251755,0.566901413923,0.463373691946
2001.0,0.8989401401,0.566433892669,0.64859417707,0.543599944748,0.225381848576,0.308728880753,0.563581838973,0.417239632632,0.57594367474,0.388780186721,0.58658505908,0.412239376631
2001.0,0.899621729127,0.634814835284,0.544244512792,0.488838920978,0.220724942484,0.392549654601,0.406432622133,0.369356753691,0.724312625601,0.603798371173,0.521460401914,0.497389527096
2001.0,0.843050575672,0.584452781625,0.605873877708,0.552002475337,0.250963802921,0.349175966461,0.503276444787,0.453911624314,0.598697783319,0.486325950149,0.563726897444,0.379721625356
2001.0,0.879490939575,0.636515642881,0.559724690805,0.445088083563,0.286239972962,0.248357908913,0.472511698912,0.468466910891,0.685518543766,0.590246735834,0.530378044548,0.458209301646
2007.0,0.767243601488,0.662206352254,0.316684955198,0.417922349233,0.297382512471,0.458914495662,0.430869709695,0.339996167048,0.655462702409,0.499914957625,0.489479446349,0.538481367949
2008.0,0.618924286226,0.517881847203,0.327784195594,0.438918845319,0.282612577811,0.570471211728,0.502980891801,0.381806895805,0.591610802148,0.33687842661,0.258198669492,0.321699790029
2002.0,0.582973960062,0.494906711937,0.3748120655,0.295112144007,0.186507884989,0.294844336884,0.463787626086,0.464679416178,0.546618974706,0.451240987501,0.457869272887,0.418605154922
2004.0,0.309617027413,0.25749005178,0.384942835571,0.393766280475,0.340499471454,0.284685235124,0.490791264466,0.513048089201,0.56989618399,0.50841786634,0.519187529821,0.4903795845
2003.0,0.58346277148,0.509924394818,0.35049347592,0.354847445264,0.278300305503,0.287171965487,0.487689567244,0.27580912077,0.563387297989,0.353470991249,0.682175571765,0.649439061488
1999.0,0.618585576458,0.548511199283,0.289918226158,0.408078870746,0.213136211608,0.36661206092,0.460180707619,0.376831892188,0.621858352074,0.529513192198,0.565490443702,0.447636067947
2003.0,0.518869518745,0.424329917638,0.382693311259,0.39665499942,0.29246732632,0.311552536138,0.457942036646,0.370190867535,0.58722324154,0.513200669443,0.605362175296,0.6184575225
2002.0,0.484042011784,0.36570954814,0.195083797176,0.369210627918,0.331212890591,0.409598289365,0.30399726168,0.200823058526,0.680420746858,0.471064996293,0.540715538412,0.377271213364
1992.0,0.674246799978,0.522524079376,0.547404737097,0.517455610491,0.195960197128,0.370101892266,0.520731075026,0.390485651752,0.532645688713,0.382298861495,0.628336012068,0.428213612411
1997.0,0.5777096107,0.589552603413,0.558605119245,0.529434582861,0.24984801906,0.482406913339,0.469210612701,0.39354097987,0.554281437919,0.487293307165,0.588379466842,0.469291436908
1987.0,0.633153530197,0.555522822196,0.450291561748,0.370419892015,0.300797282449,0.332722644823,0.385483136668,0.38306810683,0.612958097662,0.463799686672,0.553100770805,0.51421287964
2000.0,0.572156340188,0.381727244629,0.414291137317,0.350112028519,0.304404368583,0.410370433021,0.453809578568,0.647024315412,0.627616498292,0.769165594778,0.47018589949,0.665324886404
2000.0,0.674085906706,0.566072685897,0.423983451782,0.374007048666,0.30199602622,0.416485046636,0.45011202001,0.656449250186,0.645070589494,0.847790426355,0.391246389593,0.641219203467
2005.0,0.69320277433,0.489076819248,0.350381229289,0.348606690315,0.404752945656,0.408309532782,0.353522921472,0.439996266348,0.638653697475,0.703257255842,0.449401453333,0.445739743114
2000.0,0.474499274877,0.368074069798,0.512663206802,0.437986247262,0.308886223877,0.489804976988,0.41585630966,0.658393309171,0.668476257773,0.778307483995,0.54608477411,0.745070016112
1997.0,0.743630306504,0.598082131249,0.39721160701,0.401493723689,0.278709233217,0.394315347453,0.477125937659,0.44735423171,0.637618839417,0.394268575779,0.528606283358,0.532613807425
1997.0,0.700017683544,0.59280288173,0.370713341568,0.423296210519,0.232203523501,0.430989640311,0.473080180888,0.401516586674,0.579682645113,0.466304948669,0.505027205859,0.465325494106
